1185207251.000000 -2.75191e-23
1185207251.000488 2.07026e-22
1185207251.000977 -9.31238e-23
1185207251.001465 1.0942e-22
1185207251.001953 -2.77787e-22
1185207251.002441 8.11253e-23
1185207251.002930 -1.49596e-22
1185207251.003418 1.27114e-22
1185207251.003906 -2.84361e-23
1185207251.004395 -4.16522e-23
1185207251.004883 -1.69209e-22
1185207251.005371 1.64937e-22
1185207251.005859 4.50908e-23
1185207251.006348 -7.44773e-23
1185207251.006836 7.36506e-23
1185207251.007324 2.47775e-22
1185207251.007812 6.416e-23
1185207251.008301 2.27001e-22
1185207251.008789 -1.71856e-22
1185207251.009277 1.86184e-22
1185207251.009766 9.80514e-23
1185207251.010254 -1.3879e-22
1185207251.010742 -1.1934e-22
1185207251.011230 4.82228e-24
1185207251.011719 -1.33769e-22
1185207251.012207 -7.49128e-23
1185207251.012695 8.30956e-23
1185207251.013184 -1.62047e-22
1185207251.013672 3.25794e-23
1185207251.014160 -1.44958e-23
1185207251.014648 4.74625e-23
1185207251.015137 2.24827e-23
1185207251.015625 -1.38383e-22
1185207251.016113 -1.97404e-23
1185207251.016602 2.88845e-23
1185207251.017090 2.00739e-23
1185207251.017578 1.0386e-22
1185207251.018066 1.67595e-23
1185207251.018555 1.32013e-22
1185207251.019043 -4.3315e-23
1185207251.019531 -6.40525e-23
1185207251.020020 -4.76697e-23
1185207251.020508 -7.37494e-23
1185207251.020996 8.52321e-23
1185207251.021484 -1.06468e-22
1185207251.021973 1.00883e-22
1185207251.022461 -5.36832e-24
1185207251.022949 2.07379e-22
1185207251.023438 -1.3841e-22
1185207251.023926 3.81204e-23
1185207251.024414 -1.61743e-22
1185207251.024902 -1.36405e-23
1185207251.025391 -1.26317e-22
1185207251.025879 -1.53424e-22
1185207251.026367 1.04905e-22
1185207251.026855 -6.93645e-23
1185207251.027344 8.62439e-23
1185207251.027832 -2.62426e-22
1185207251.028320 6.66819e-23
1185207251.028809 2.24276e-25
1185207251.029297 -8.7768e-23
1185207251.029785 1.76761e-22
1185207251.030273 -2.35939e-22
1185207251.030762 2.27267e-23
1185207251.031250 1.15112e-22
1185207251.031738 -3.82166e-23
1185207251.032227 2.93749e-23
1185207251.032715 4.03605e-24
1185207251.033203 1.44326e-23
1185207251.033691 4.3537e-23
1185207251.034180 -1.33582e-22
1185207251.034668 2.23066e-23
1185207251.035156 -2.31378e-23
1185207251.035645 5.49664e-23
1185207251.036133 -2.65448e-24
1185207251.036621 -4.01889e-23
1185207251.037109 2.42312e-23
1185207251.037598 -7.07832e-23
1185207251.038086 1.44948e-22
1185207251.038574 1.12224e-22
1185207251.039062 2.39757e-22
1185207251.039551 -6.93389e-23
1185207251.040039 1.3115e-22
1185207251.040527 -1.39847e-22
1185207251.041016 -1.78039e-23
1185207251.041504 6.09735e-23
1185207251.041992 1.605e-22
1185207251.042480 -5.17277e-23
1185207251.042969 5.13488e-23
1185207251.043457 7.50152e-23
1185207251.043945 -8.30282e-24
1185207251.044434 -2.34912e-22
1185207251.044922 1.45401e-22
1185207251.045410 1.13385e-22
1185207251.045898 2.25659e-22
1185207251.046387 2.15635e-22
1185207251.046875 -4.76984e-23
1185207251.047363 5.11012e-23
1185207251.047852 -6.36254e-23
1185207251.048340 1.87521e-22
1185207251.048828 -6.0462e-23
1185207251.049316 7.40484e-23
1185207251.049805 8.86681e-23
1185207251.050293 -3.424e-24
1185207251.050781 -1.36217e-22
1185207251.051270 -5.38574e-23
1185207251.051758 -8.3021e-23
1185207251.052246 9.96308e-24
1185207251.052734 -2.13442e-23
1185207251.053223 -5.42714e-23
1185207251.053711 -1.90392e-22
1185207251.054199 1.0511e-22
1185207251.054688 4.89127e-24
1185207251.055176 -4.27421e-23
1185207251.055664 1.72392e-23
1185207251.056152 -1.71679e-22
1185207251.056641 -1.36791e-22
1185207251.057129 -6.20985e-23
1185207251.057617 7.99833e-23
1185207251.058105 -1.28287e-22
1185207251.058594 3.25583e-23
1185207251.059082 -6.06427e-23
1185207251.059570 5.52981e-23
1185207251.060059 1.07795e-23
1185207251.060547 -2.16213e-22
1185207251.061035 8.95987e-23
1185207251.061523 -6.5166e-23
1185207251.062012 -9.24517e-23
1185207251.062500 3.62293e-23
1185207251.062988 -4.92347e-23
1185207251.063477 3.73513e-24
1185207251.063965 -8.39004e-23
1185207251.064453 6.48284e-24
1185207251.064941 -3.92523e-24
1185207251.065430 -1.15099e-22
1185207251.065918 6.85314e-23
1185207251.066406 -3.06758e-22
1185207251.066895 -7.51917e-23
1185207251.067383 -3.09877e-22
1185207251.067871 -3.03199e-23
1185207251.068359 -4.04706e-23
1185207251.068848 -2.53059e-22
1185207251.069336 1.28052e-22
1185207251.069824 -5.93136e-23
1185207251.070312 -2.3812e-23
1185207251.070801 8.64857e-23
1185207251.071289 1.12808e-22
1185207251.071777 4.93516e-23
1185207251.072266 9.64546e-23
1185207251.072754 4.92009e-23
1185207251.073242 2.89987e-22
1185207251.073730 -7.4479e-23
1185207251.074219 -6.55333e-23
1185207251.074707 2.33617e-22
1185207251.075195 1.02141e-22
1185207251.075684 2.52996e-22
1185207251.076172 -1.9442e-23
1185207251.076660 4.50568e-24
1185207251.077148 -9.04902e-23
1185207251.077637 2.45602e-23
1185207251.078125 2.41854e-22
1185207251.078613 4.27187e-22
1185207251.079102 1.71131e-22
1185207251.079590 3.48752e-24
1185207251.080078 -3.73805e-24
1185207251.080566 -2.32674e-23
1185207251.081055 3.02068e-23
1185207251.081543 1.11646e-22
1185207251.082031 6.29419e-23
1185207251.082520 -1.79121e-22
